id,level,projected_hour,x,y,value,category,area,element,reference_year,reference_month,reference_day,reference_hour,reference_minute,ville
294,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,19,1,30,Austin 
295,0-SFC,0.5,984,336,9.914,ndfd,conus,wspd,2017,6,10,19,30,Austin 
296,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,16,6,30,Austin 
297,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,25,3,30,Austin 
298,0-SFC,0.5,984,336,9.914,ndfd,conus,wspd,2017,6,17,12,30,Austin 
299,0-SFC,0.5,984,336,0.03,ndfd,conus,qpf,2017,6,1,17,30,Austin 
300,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,29,15,30,Austin 
301,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,15,2,30,Austin 
302,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,15,8,30,Austin 
303,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,19,20,30,Austin 
304,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,9,12,30,Austin 
305,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,3,5,30,Austin 
306,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,2,2,30,Austin 
307,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,12,14,30,Austin 
308,0-SFC,0.5,984,336,74.93,ndfd,conus,temp,2017,6,29,7,30,Austin 
309,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,23,7,30,Austin 
310,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,3,23,30,Austin 
311,0-SFC,0.5,984,336,0.972,ndfd,conus,wspd,2017,6,4,15,30,Austin 
312,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,13,3,30,Austin 
313,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,2,19,30,Austin 
314,0-SFC,0.5,984,336,74.93,ndfd,conus,temp,2017,6,15,11,30,Austin 
315,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,7,16,30,Austin 
316,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,2,23,30,Austin 
317,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,16,7,30,Austin 
318,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,12,12,30,Austin 
319,0-SFC,0.5,984,336,68.99,ndfd,conus,temp,2017,6,5,9,30,Austin 
320,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,3,14,30,Austin 
321,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,6,15,30,Austin 
322,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,2,6,30,Austin 
323,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,30,17,30,Austin 
324,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,5,10,30,Austin 
325,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,10,11,30,Austin 
326,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,20,5,30,Austin 
327,0-SFC,0.5,984,336,0.0,ndfd,conus,qpf,2017,6,11,11,30,Austin 
328,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,12,20,30,Austin 
329,0-SFC,0.5,984,336,74.03,ndfd,conus,temp,2017,6,28,5,30,Austin 
330,0-SFC,0.5,984,336,85.91,ndfd,conus,temp,2017,6,25,19,30,Austin 
331,0-SFC,0.5,984,336,74.03,ndfd,conus,temp,2017,6,26,12,30,Austin 
332,0-SFC,0.5,984,336,8.942,ndfd,conus,wspd,2017,6,10,18,30,Austin 
333,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,7,4,30,Austin 
334,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,25,3,30,Austin 
335,0-SFC,0.5,984,336,13.024,ndfd,conus,wspd,2017,6,30,21,30,Austin 
336,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,28,13,30,Austin 
337,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,2,23,30,Austin 
338,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,12,5,30,Austin 
339,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,13,15,30,Austin 
340,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,9,21,30,Austin 
341,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,20,20,30,Austin 
342,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,24,14,30,Austin 
343,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,23,21,30,Austin 
344,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,7,3,30,Austin 
345,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,21,6,30,Austin 
346,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,2,14,30,Austin 
347,0-SFC,0.5,984,336,85.91,ndfd,conus,temp,2017,6,26,23,30,Austin 
348,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,13,6,30,Austin 
349,0-SFC,0.5,984,336,0.07,ndfd,conus,qpf,2017,6,27,17,30,Austin 
350,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,23,5,30,Austin 
351,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,8,12,30,Austin 
352,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,19,21,30,Austin 
353,0-SFC,0.5,984,336,88.97,ndfd,conus,temp,2017,6,17,1,30,Austin 
354,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,11,5,30,Austin 
355,0-SFC,0.5,984,336,94.91,ndfd,conus,temp,2017,6,30,20,30,Austin 
356,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,2,13,30,Austin 
357,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,16,4,30,Austin 
358,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,27,2,30,Austin 
359,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,18,12,30,Austin 
360,0-SFC,0.5,984,336,9.914,ndfd,conus,wspd,2017,6,30,16,30,Austin 
361,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,7,12,30,Austin 
362,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,13,16,30,Austin 
363,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,4,0,30,Austin 
364,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,9,14,30,Austin 
365,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,3,3,30,Austin 
366,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,18,9,30,Austin 
367,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,12,5,30,Austin 
368,0-SFC,0.5,984,336,85.91,ndfd,conus,temp,2017,6,19,21,30,Austin 
369,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,6,12,30,Austin 
370,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,18,10,30,Austin 
371,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,20,3,30,Austin 
372,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,25,6,30,Austin 
373,0-SFC,0.5,984,336,11.08,ndfd,conus,wspd,2017,6,30,15,30,Austin 
374,0-SFC,0.5,984,336,0.1,ndfd,conus,qpf,2017,6,26,5,30,Austin 
375,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,9,20,30,Austin 
376,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,4,22,30,Austin 
377,0-SFC,0.5,984,336,86.99,ndfd,conus,temp,2017,6,28,17,30,Austin 
378,0-SFC,0.5,984,336,97.07,ndfd,conus,temp,2017,6,15,20,30,Austin 
379,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,23,6,30,Austin 
380,0-SFC,0.5,984,336,97.97,ndfd,conus,temp,2017,6,17,22,30,Austin 
381,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,24,7,30,Austin 
382,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,20,12,30,Austin 
383,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,22,13,30,Austin 
384,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,8,11,30,Austin 
385,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,7,17,30,Austin 
386,0-SFC,0.5,984,336,11.08,ndfd,conus,wspd,2017,6,21,23,30,Austin 
387,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,25,7,30,Austin 
388,0-SFC,0.5,984,336,68.99,ndfd,conus,temp,2017,6,25,11,30,Austin 
389,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,9,3,30,Austin 
390,0-SFC,0.5,984,336,90.05,ndfd,conus,temp,2017,6,14,17,30,Austin 
391,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,19,7,30,Austin 
392,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,27,19,30,Austin 
393,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,6,6,30,Austin 
394,0-SFC,0.5,984,336,92.93,ndfd,conus,temp,2017,6,17,18,30,Austin 
395,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,13,8,30,Austin 
396,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,2,18,30,Austin 
397,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,22,14,30,Austin 
398,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,6,5,30,Austin 
399,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,9,0,30,Austin 
400,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,18,8,30,Austin 
401,0-SFC,0.5,984,336,90.95,ndfd,conus,temp,2017,6,21,23,30,Austin 
402,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,2,16,30,Austin 
403,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,29,4,30,Austin 
404,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,3,0,30,Austin 
405,0-SFC,0.5,984,336,94.01,ndfd,conus,temp,2017,6,30,21,30,Austin 
406,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,9,5,30,Austin 
407,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,22,16,30,Austin 
408,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,28,3,30,Austin 
409,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,20,2,30,Austin 
410,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,25,16,30,Austin 
411,0-SFC,0.5,984,336,90.95,ndfd,conus,temp,2017,6,12,19,30,Austin 
412,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,23,14,30,Austin 
413,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,24,15,30,Austin 
414,0-SFC,0.5,984,336,9.914,ndfd,conus,wspd,2017,6,30,10,30,Austin 
415,0-SFC,0.5,984,336,74.93,ndfd,conus,temp,2017,6,9,5,30,Austin 
416,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,9,6,30,Austin 
417,0-SFC,0.5,984,336,92.93,ndfd,conus,temp,2017,6,29,19,30,Austin 
418,0-SFC,0.5,984,336,92.93,ndfd,conus,temp,2017,6,13,20,30,Austin 
419,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,4,17,30,Austin 
420,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,24,23,30,Austin 
421,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,26,16,30,Austin 
422,0-SFC,0.5,984,336,79.97,ndfd,conus,temp,2017,6,23,9,30,Austin 
423,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,27,11,30,Austin 
424,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,17,8,30,Austin 
425,0-SFC,0.5,984,336,8.942,ndfd,conus,wspd,2017,6,30,11,30,Austin 
426,0-SFC,0.5,984,336,94.01,ndfd,conus,temp,2017,6,21,21,30,Austin 
427,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,18,10,30,Austin 
428,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,27,4,30,Austin 
429,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,27,1,30,Austin 
430,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,20,5,30,Austin 
431,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,17,10,30,Austin 
432,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,3,1,30,Austin 
433,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,30,13,30,Austin 
434,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,16,0,30,Austin 
435,0-SFC,0.5,984,336,70.07,ndfd,conus,temp,2017,6,1,8,30,Austin 
436,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,21,7,30,Austin 
437,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,16,11,30,Austin 
438,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,3,19,30,Austin 
439,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,8,6,30,Austin 
440,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,4,7,30,Austin 
441,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,26,5,30,Austin 
442,0-SFC,0.5,984,336,90.05,ndfd,conus,temp,2017,6,15,0,30,Austin 
443,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,25,7,30,Austin 
444,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,29,2,30,Austin 
445,0-SFC,0.5,984,336,95.99,ndfd,conus,temp,2017,6,15,22,30,Austin 
446,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,6,3,30,Austin 
447,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,5,9,30,Austin 
448,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,11,11,30,Austin 
449,0-SFC,0.5,984,336,83.93,ndfd,conus,temp,2017,6,27,23,30,Austin 
450,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,2,20,30,Austin 
451,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,11,20,30,Austin 
452,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,5,14,30,Austin 
453,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,1,6,30,Austin 
454,0-SFC,0.5,984,336,94.91,ndfd,conus,temp,2017,6,21,19,30,Austin 
455,0-SFC,0.5,984,336,95.99,ndfd,conus,temp,2017,6,18,19,30,Austin 
456,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,16,23,30,Austin 
457,0-SFC,0.5,984,336,94.91,ndfd,conus,temp,2017,6,20,19,30,Austin 
458,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,2,14,30,Austin 
459,0-SFC,0.5,984,336,11.08,ndfd,conus,wspd,2017,6,13,21,30,Austin 
460,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,1,22,30,Austin 
461,0-SFC,0.5,984,336,1.944,ndfd,conus,wspd,2017,6,26,7,30,Austin 
462,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,20,15,30,Austin 
463,0-SFC,0.5,984,336,83.93,ndfd,conus,temp,2017,6,23,13,30,Austin 
464,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,2,9,30,Austin 
465,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,23,4,30,Austin 
466,0-SFC,0.5,984,336,85.91,ndfd,conus,temp,2017,6,25,21,30,Austin 
467,0-SFC,0.5,984,336,74.93,ndfd,conus,temp,2017,6,2,4,30,Austin 
468,0-SFC,0.5,984,336,90.05,ndfd,conus,temp,2017,6,16,16,30,Austin 
469,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,11,4,30,Austin 
470,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,2,6,30,Austin 
471,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,4,2,30,Austin 
472,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,8,8,30,Austin 
473,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,28,18,30,Austin 
474,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,18,5,30,Austin 
475,0-SFC,0.5,984,336,79.97,ndfd,conus,temp,2017,6,2,15,30,Austin 
476,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,19,22,30,Austin 
477,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,18,7,30,Austin 
478,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,4,18,30,Austin 
479,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,6,17,30,Austin 
480,0-SFC,0.5,984,336,79.07,ndfd,conus,temp,2017,6,25,15,30,Austin 
481,0-SFC,0.5,984,336,79.97,ndfd,conus,temp,2017,6,11,14,30,Austin 
482,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,25,4,30,Austin 
483,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,4,6,30,Austin 
484,0-SFC,0.5,984,336,79.97,ndfd,conus,temp,2017,6,5,23,30,Austin 
485,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,26,15,30,Austin 
486,0-SFC,0.5,984,336,94.01,ndfd,conus,temp,2017,6,18,22,30,Austin 
487,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,14,17,30,Austin 
488,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,20,11,30,Austin 
489,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,29,5,30,Austin 
490,0-SFC,0.5,984,336,0.02,ndfd,conus,qpf,2017,6,2,11,30,Austin 
491,0-SFC,0.5,984,336,0.06,ndfd,conus,qpf,2017,6,10,5,30,Austin 
492,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,5,23,30,Austin 
493,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,12,8,30,Austin 
494,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,16,20,30,Austin 
495,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,6,23,30,Austin 
496,0-SFC,0.5,984,336,86.99,ndfd,conus,temp,2017,6,7,16,30,Austin 
497,0-SFC,0.5,984,336,83.93,ndfd,conus,temp,2017,6,16,3,30,Austin 
498,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,14,11,30,Austin 
499,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,25,12,30,Austin 
500,0-SFC,0.5,984,336,92.03,ndfd,conus,temp,2017,6,24,1,30,Austin 
501,0-SFC,0.5,984,336,92.93,ndfd,conus,temp,2017,6,18,18,30,Austin 
502,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,14,5,30,Austin 
503,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,14,10,30,Austin 
504,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,11,1,30,Austin 
505,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,16,1,30,Austin 
506,0-SFC,0.5,984,336,86.99,ndfd,conus,temp,2017,6,10,23,30,Austin 
507,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,30,2,30,Austin 
508,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,2,11,30,Austin 
509,0-SFC,0.5,984,336,85.91,ndfd,conus,temp,2017,6,17,14,30,Austin 
510,0-SFC,0.5,984,336,0.972,ndfd,conus,wspd,2017,6,26,12,30,Austin 
511,0-SFC,0.5,984,336,0.04,ndfd,conus,qpf,2017,6,5,17,30,Austin 
512,0-SFC,0.5,984,336,88.97,ndfd,conus,temp,2017,6,2,21,30,Austin 
513,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,3,14,30,Austin 
514,0-SFC,0.5,984,336,9.914,ndfd,conus,wspd,2017,6,30,12,30,Austin 
515,0-SFC,0.5,984,336,8.942,ndfd,conus,wspd,2017,6,30,7,30,Austin 
516,0-SFC,0.5,984,336,0.0,ndfd,conus,qpf,2017,6,15,5,30,Austin 
517,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,8,21,30,Austin 
518,0-SFC,0.5,984,336,88.97,ndfd,conus,temp,2017,6,28,18,30,Austin 
519,0-SFC,0.5,984,336,90.05,ndfd,conus,temp,2017,6,11,19,30,Austin 
520,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,12,23,30,Austin 
521,0-SFC,0.5,984,336,76.91,ndfd,conus,temp,2017,6,3,4,30,Austin 
522,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,3,16,30,Austin 
523,0-SFC,0.5,984,336,0.0,ndfd,conus,qpf,2017,6,20,17,30,Austin 
524,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,24,5,30,Austin 
525,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,6,0,30,Austin 
526,0-SFC,0.5,984,336,1.944,ndfd,conus,wspd,2017,6,4,6,30,Austin 
527,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,15,20,30,Austin 
528,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,1,14,30,Austin 
529,0-SFC,0.5,984,336,0.03,ndfd,conus,qpf,2017,6,19,17,30,Austin 
530,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,6,22,30,Austin 
531,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,1,16,30,Austin 
532,0-SFC,0.5,984,336,94.01,ndfd,conus,temp,2017,6,29,21,30,Austin 
533,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,2,16,30,Austin 
534,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,24,18,30,Austin 
535,0-SFC,0.5,984,336,1.944,ndfd,conus,wspd,2017,6,26,8,30,Austin 
536,0-SFC,0.5,984,336,83.93,ndfd,conus,temp,2017,6,12,3,30,Austin 
537,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,24,4,30,Austin 
538,0-SFC,0.5,984,336,76.01,ndfd,conus,temp,2017,6,1,15,30,Austin 
539,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,9,2,30,Austin 
540,0-SFC,0.5,984,336,1.944,ndfd,conus,wspd,2017,6,8,10,30,Austin 
541,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,27,23,30,Austin 
542,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,18,7,30,Austin 
543,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,14,6,30,Austin 
544,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,6,11,30,Austin 
545,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,26,17,30,Austin 
546,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,30,8,30,Austin 
547,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,9,17,30,Austin 
548,0-SFC,0.5,984,336,72.95,ndfd,conus,temp,2017,6,8,9,30,Austin 
549,0-SFC,0.5,984,336,85.01,ndfd,conus,temp,2017,6,24,21,30,Austin 
550,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,26,14,30,Austin 
551,0-SFC,0.5,984,336,83.03,ndfd,conus,temp,2017,6,9,16,30,Austin 
552,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,17,23,30,Austin 
553,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,1,7,30,Austin 
554,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,11,5,30,Austin 
555,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,17,9,30,Austin 
556,0-SFC,0.5,984,336,77.99,ndfd,conus,temp,2017,6,2,2,30,Austin 
557,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,21,9,30,Austin 
558,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,7,9,30,Austin 
559,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,6,2,30,Austin 
560,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,9,1,30,Austin 
561,0-SFC,0.5,984,336,6.998,ndfd,conus,wspd,2017,6,14,1,30,Austin 
562,0-SFC,0.5,984,336,70.97,ndfd,conus,temp,2017,6,10,8,30,Austin 
563,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,16,14,30,Austin 
564,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,12,21,30,Austin 
565,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,16,2,30,Austin 
566,0-SFC,0.5,984,336,1.944,ndfd,conus,wspd,2017,6,8,4,30,Austin 
567,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,26,22,30,Austin 
568,0-SFC,0.5,984,336,0.01,ndfd,conus,qpf,2017,6,28,5,30,Austin 
569,0-SFC,0.5,984,336,81.05,ndfd,conus,temp,2017,6,10,1,30,Austin 
570,0-SFC,0.5,984,336,6.026,ndfd,conus,wspd,2017,6,25,21,30,Austin 
571,0-SFC,0.5,984,336,88.07,ndfd,conus,temp,2017,6,17,16,30,Austin 
572,0-SFC,0.5,984,336,81.95,ndfd,conus,temp,2017,6,1,18,30,Austin 
573,0-SFC,0.5,984,336,0.04,ndfd,conus,qpf,2017,6,27,11,30,Austin 
574,0-SFC,0.5,984,336,90.05,ndfd,conus,temp,2017,6,8,21,30,Austin 
575,0-SFC,0.5,984,336,7.97,ndfd,conus,wspd,2017,6,16,21,30,Austin 
576,0-SFC,0.5,984,336,8.942,ndfd,conus,wspd,2017,6,30,0,30,Austin 
577,0-SFC,0.5,984,336,72.05,ndfd,conus,temp,2017,6,9,9,30,Austin 
578,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,3,20,30,Austin 
579,0-SFC,0.5,984,336,0.0,ndfd,conus,qpf,2017,6,7,17,30,Austin 
580,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,25,11,30,Austin 
581,0-SFC,0.5,984,336,79.97,ndfd,conus,temp,2017,6,27,15,30,Austin 
582,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,20,1,30,Austin 
583,0-SFC,0.5,984,336,2.916,ndfd,conus,wspd,2017,6,7,9,30,Austin 
584,0-SFC,0.5,984,336,4.082,ndfd,conus,wspd,2017,6,22,11,30,Austin 
585,0-SFC,0.5,984,336,5.054,ndfd,conus,wspd,2017,6,28,14,30,Austin 
586,0-SFC,0.5,984,336,0.0,ndfd,conus,snow,2017,6,2,11,30,Austin 
